1	  color 																																																														
2	  version 	  part 	  howev 	  hair 	  prefer 	  volum 	  hair 																																																								
3	  dy 	  hair 	  fuller 	  scent 	  pleasant 	  version 	  improv 																																																								
4	  product 	  year 	  choic 	  gettibg 	  hair 	  retain 	  luster 	  week 	  sinc 	  look 	  stay 	  product 	  see 	  result 																																																	
5	  work 	  happi 	  others 																																																												
6	  love 	  use 	  thank 																																																												
7	  love 	  shampooconditioner 	  use 	  color 	  treat 	  hair 	  hair 	  greasi 	  feel 	  brand 	  product 	  anyon 	  color 	  hair 	  amaz 	  brand 	  panten 																																														
1988	  formula 	  love 	  conditioner 	  silki 	  condition 	  hair 	  look 	  condition 	  smell 	  creami 	  receiv 	  test 	  opinion 	  review 	  part 	  promotion 																																															
1989	  love 	  value 	  perfectli 	  review 	  part 	  promotion 																																																									
1990	  receiv 	  conditioner 	  work 	  price 	  complement 	  match 	  shampoo 	  smell 	  moistur 	  hair 	  gooey 	  receiv 	  product 	  test 	  purpose 	  review 	  part 	  promotion 																																													
1991	  iv 	  complimentari 	  test 	  purpose 	  use 	  prewash 	  mask 	  condition 	  detangl 	  hair 	  hair 	  day 	  part 	  promotion 																																																	
1992	  im 	  use 	  product 	  month 	  hair 	  test 	  purpos 	  love 	  love 	  love 	  review 	  part 	  promotion 																																																		
1993	  receiv 	  condition 	  user 	  hair 	  end 	  try 	  figur 	  im 	  gonna 	  use 	  condition 	  review 	  part 	  promotion 																																																	
1994	  product 	  clay 	  line 	  influenst 	  exchang 	  review 	  condition 	  time 	  frizz 	  curli 	  hair 	  way 	  condition 	  review 	  part 	  promotion 																																															
1995	  stick 	  test 	  opinion 	  condition 	  hair 	  review 	  part 	  promotion 																																																							
1996	  receiv 	  natur 	  product 	  avoid 	  harm 	  dye 	  product 	  truli 	  work 	  miracl 	  hair 	  hair 	  day 	  day 	  wash 	  hair 	  favorit 	  conditioner 	  review 	  part 																																											
1997	  product 	  test 	  purpose 	  work 	  stand 	  product 	  opinion 	  product 	  hair 	  day 	  hair 	  feel 	  product 	  work 	  price 	  review 	  part 	  promotion 																																													
1998	  root 	  help 	  hair 	  product 	  honest 	  review 	  definit 	  purchas 	  review 	  part 	  promotion 																																																				
1999	  part 	  clay 	  mask 	  condition 	  influenster 	  product 	  test 	  opinion 	  product 	  root 	  end 	  dri 	  hair 	  time 	  oil 	  hair 	  review 	  part 	  promotion 																																												
2000	  iv 	  clay 	  hair 	  care 	  system 	  leav 	  hair 	  hydrat 	  end 	  hair 	  receiv 	  test 	  review 	  part 	  promotion 																																																
2001	  condition 	  use 	  week 	  product 	  leav 	  hair 	  greas 	  product 	  freecomplimentari 	  test 	  opinion 	  review 	  part 	  promotion 																																																	
2002	  product 	  end 	  hair 	  review 	  part 	  promotion 																																																									
2003	  conditioner 	  test 	  purpose 	  part 	  promotion 																																																										
2004	  way 	  use 	  clay 	  mask 	  shampoo 	  differ 	  use 	  hair 	  shini 	  realli 	  amount 	  hair 	  product 	  test 	  purpos 	  opinion 	  use 	  product 	  review 	  part 																																											
2005	  hair 	  condition 	  job 	  condit 	  hair 	  hair 	  look 	  hour 	  product 	  exchang 	  review 	  review 	  part 	  promotion 																																																	
2006	  product 	  smooth 	  condition 	  time 	  product 	  opinion 	  review 	  part 	  promotion 																																																						
2007	  product 	  test 	  purpos 	  hair 	  oil 	  thank 	  gosh 	  someth 	  smell 	  combo 	  product 	  work 	  review 	  part 	  promotion 																																																
2008	  product 	  courtesi 	  paris 	  love 	  condition 	  thicker 	  hair 	  greasi 	  leav 	  realli 	  scent 	  hair 	  review 	  part 	  promotion 																																																
2009	  realli 	  influenst 	  tri 	  stuff 	  alway 	  hair 	  day 	  oili 	  root 	  use 	  mask 	  root 	  condition 	  hair 	  hair 	  victory 	  smell 	  hair 	  soft 	  tangle 	  part 	  promotion 																																									
2010	  condition 	  enjoy 	  conditioner 	  product 	  extraordinari 	  clay 	  line 	  hair 	  shini 	  light 	  receiv 	  product 	  test 	  purpos 	  review 	  review 	  part 	  promotion 																																													
2011	  appli 	  hair 	  smooth 	  receiv 	  product 	  influenster 	  review 	  part 	  promotion 																																																						
2012	  receiv 	  mask 	  time 	  condition 	  mainli 	  focus 	  hair 	  condit 	  root 	  condition 	  hair 	  butteri 	  blow 	  dri 	  hair 	  product 	  receiv 	  product 	  test 	  purpos 	  part 	  promotion 																																									
2013	  condition 	  influenst 	  exchang 	  opinion 	  product 	  hair 	  root 	  dri 	  end 	  review 	  part 	  promotion 																																																			
2014	  reciev 	  feel 	  moisture 	  definit 	  hair 	  routin 	  root 	  end 	  i 	  product 	  test 	  opinion 	  review 	  part 	  promotion 																																																
2015	  product 	  condition 	  test 	  influenster 	  hair 	  root 	  end 	  condition 	  end 	  feel 	  part 	  promotion 																																																			
2016	  face 	  review 	  influenster 	  hair 	  feel 	  product 	  use 	  time 	  week 	  restor 	  hair 	  deff 	  review 	  part 	  promotion 																																																
2017	  conditioner 	  mask 	  treat 	  day 	  treat 	  hair 	  plea 	  result 	  realiz 	  way 	  relax 	  complimentari 	  trial 	  influenster 	  person 	  opinion 	  review 	  part 	  promotion 																																												
2018	  receiv 	  hydrat 	  hair 	  look 	  heavi 	  stringy 	  def 	  review 	  part 	  promotion 																																																					
2019	  product 	  influenster 	  pair 	  preshampoo 	  mask 	  definit 	  use 	  week 	  look 	  review 	  part 	  promotion 																																																			
2020	  product 	  influenst 	  try 	  product 	  use 	  condition 	  hair 	  knot 	  today 	  knot 	  hair 	  wash 	  shower 	  hair 	  mean 	  greasi 	  review 	  part 	  promotion 																																												
2021	  condition 	  tri 	  happi 	  root 	  thrill 	  condition 	  buildup 	  hair 	  shini 	  absolut 	  love 	  truli 	  part 	  promotion 																																																	
2022	  set 	  hair 	  clean 	  step 	  clay 	  mask 	  step 	  condition 	  hair 	  oil 	  moistur 	  time 	  record 	  product 	  influenst 	  text 	  purpos 	  part 	  promotion 																																												
2023	  hour 	  mask 	  shampoo 	  conditioner 	  work 	  quickli 	  didnt 	  smell 	  mask 	  think 	  condition 	  recommend 	  anyon 	  oili 	  end 	  problem 	  i 	  product 	  test 	  opinion 	  part 	  promotion 																																									
2024	  love 	  hair 	  challeng 	  use 	  condition 	  clay 	  mask 	  $ 	  time 	  heard 	  use 	  clay 	  work 	  hair 	  hour 	  get 	  product 	  test 	  purpos 	  opinion 	  review 	  promotion 																																									
2025	  surpris 	  smell 	  product 	  hair 	  end 	  dry 	  feel 	  end 	  wash 	  hair 	  night 	  wash 	  hair 	  night 	  product 	  definit 	  purchas 	  product 	  test 	  opinion 	  part 	  promotion 																																									
2026	  condition 	  shower 	  healthi 	  shaft 	  end 	  mention 	  super 	  receiv 	  product 	  review 	  review 	  part 	  promotion 																																																		
2027	  condition 	  boy 	  glad 	  leav 	  hair 	  manag 	  smell 	  anyon 	  hair 	  try 	  review 	  part 	  promotion 																																																		
2028	  receiv 	  influenst 	  tri 	  im 	  love 	  hair 	  end 	  hair 	  mess 	  review 	  part 	  promotion 																																																			
2029	  smell 	  review 	  purpos 	  influenst 	  hair 	  smell 																																																									
2030	  receiv 	  product 	  wash 	  hair 	  brush 	  receiv 	  product 	  test 	  purpos 	  opinion 	  review 	  part 	  promotion 																																																		
2031	  product 	  influenst 	  use 	  condition 	  hair 	  hair 	  get 	  day 	  fantast 	  plan 	  review 	  part 	  promotion 																																																		
2032	  condition 	  complimentari 	  realli 	  hair 	  product 	  realli 	  boost 	  health 	  strength 	  hair 	  life 	  help 	  hair 	  way 	  review 	  part 	  promotion 																																														
2033	  product 	  entir 	  clay 	  line 	  clarifi 	  hair 	  blow 	  dry 	  receiv 	  test 	  purpos 	  influenster 	  review 	  review 	  part 	  promotion 																																															
2034	  receiv 	  test 	  purpos 	  view 	  love 	  conditioner 	  realli 	  hair 	  leav 	  hair 	  tangle 	  review 	  part 	  promotion 																																																	
2035	  reciv 	  vox 	  box 	  influenst 	  tri 	  amaz 	  amaz 	  use 	  product 	  line 	  root 	  day 	  struggl 	  day 	  hair 	  review 	  part 	  promotion 																																													
2036	  product 	  influenster 	  part 	  love 	  smell 	  hair 	  hair 	  problem 	  review 	  part 	  promotion 																																																				
2037	  product 	  test 	  product 	  influenst 	  love 	  hair 	  way 	  smell 	  hair 	  oili 	  review 	  part 	  promotion 																																																		
2038	  product 	  opinion 	  condition 	  hair 	  silky 	  scent 	  condition 	  order 	  result 	  mask 	  use 	  mask 	  shampoo 	  prefer 	  use 	  person 	  use 	  brush 	  hair 	  part 																																											
2039	  ob 	  test 	  opinion 	  suffer 	  root 	  end 	  love 	  condition 	  hydrat 	  tip 	  hair 	  day 	  day 	  week 	  hair 	  feel 	  day 	  part 	  promotion 																																												
