,Reviews_Lower,POSTag
1522,"i absolutely love it! there is not a lot of products on the market that target oily hair, so i'm really glad for it i have a struggle with my hair and i love the smells. could be better though i received these products free/complimentary for testing purposes, but all opinions are your own.","[('absolut', 'RB'), ('love', 'VB'), ('it', 'PRP'), ('lot', 'JJ'), ('product', 'NN'), ('market', 'NN'), ('target', 'NN'), ('oili', 'JJ'), ('hair', 'NN'), ('im', 'JJ'), ('realli', 'NN'), ('glad', 'NN'), ('struggl', 'JJ'), ('hair', 'NN'), ('love', 'NN'), ('smell', 'NN'), ('could', 'MD'), ('better', 'VB'), ('though', 'IN'), ('receiv', 'JJ'), ('product', 'NN'), ('freecomplimentari', 'JJ'), ('test', 'NN'), ('purpose', 'JJ'), ('opinion', 'NN'), ('own', 'IN')]"
1523,i received this product complimentary for review purposes... all opinions are my own. i love this conditioner! after using the clay mask and shampoo i follow up with this conditioner. a little goes a long way. i let it sit in my hair for about 3 minutes. it leaves my hair soft and no residue. my hair feels and looks extra clean and light weight. i have been using this ever since i received it .... my new go to. this review was collected as part of a promotion.,"[('receiv', 'JJ'), ('product', 'NN'), ('complimentari', 'NN'), ('review', 'VBP'), ('purpose', 'JJ'), ('opinion', 'NN'), ('own', 'JJ'), ('love', 'NN'), ('conditioner', 'NN'), ('use', 'NN'), ('clay', 'NN'), ('mask', 'NN'), ('shampoo', 'NN'), ('follow', 'VBP'), ('conditioner', 'NN'), ('littl', 'NN'), ('goe', 'NN'), ('long', 'JJ'), ('way', 'NN'), ('let', 'IN'), ('sit', 'JJ'), ('hair', 'NN'), ('minute', 'NN'), ('leav', 'JJ'), ('hair', 'NN'), ('soft', 'JJ'), ('residue', 'JJ'), ('hair', 'NN'), ('feel', 'VB'), ('look', 'NN'), ('extra', 'JJ'), ('clean', 'JJ'), ('light', 'NN'), ('weight', 'NN'), ('use', 'NN'), ('ever', 'RB'), ('sinc', 'VBZ'), ('receiv', 'VB'), ('new', 'JJ'), ('go', 'VB'), ('to', 'TO'), ('review', 'VB'), ('collect', 'JJ'), ('part', 'NN'), ('promotion', 'NN')]"
1524,"i was sent this product by influenster, i have been using it for about a month now and i really like it. i've always put conditioner only on my ends to keep my roots from getting too oily. this is a great light weight conditioner that does a great job of moisturizing hair. works really well with the rest of the line. this review was collected as part of a promotion.","[('sent', 'JJ'), ('product', 'NN'), ('influenster', 'NN'), ('use', 'VBP'), ('month', 'NN'), ('realli', 'NN'), ('like', 'IN'), ('it', 'PRP'), ('iv', 'VBZ'), ('alway', 'RB'), ('put', 'VBN'), ('condition', 'NN'), ('end', 'NN'), ('keep', 'VB'), ('root', 'NN'), ('get', 'VB'), ('oily', 'RB'), ('great', 'JJ'), ('light', 'JJ'), ('weight', 'NN'), ('condition', 'NN'), ('great', 'JJ'), ('job', 'NN'), ('moistur', 'NNS'), ('hair', 'NN'), ('work', 'NN'), ('realli', 'RB'), ('well', 'RB'), ('rest', 'VB'), ('line', 'NN'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
1525,i liked how this conditioner made my hair feel really soft and it smelled pretty good. left my hair feel really silky. this review was collected as part of a promotion.,"[('like', 'IN'), ('condition', 'NN'), ('made', 'VBN'), ('hair', 'NN'), ('feel', 'VB'), ('realli', 'JJ'), ('soft', 'JJ'), ('smell', 'NN'), ('pretti', 'RB'), ('good', 'JJ'), ('left', 'VBD'), ('hair', 'NN'), ('feel', 'VB'), ('realli', 'JJ'), ('silky', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
1526,"i really loved the smell and feel of this conditioner which was unexpected because we'll it's clay. lol. it kept my hair feeling soft and shiny without the extra weight. i really loved this conditioner and although i received this to sample my oily hair will definitely repurchase! *i received these products free/complimentary for testing purposes, but all opinions are my own this review was collected as part of a promotion.","[('realli', 'NN'), ('love', 'NN'), ('smell', 'NN'), ('feel', 'VB'), ('condition', 'NN'), ('unexpect', 'JJ'), ('well', 'RB'), ('clay', 'NN'), ('lol', 'NN'), ('kept', 'VBD'), ('hair', 'JJ'), ('feel', 'NN'), ('soft', 'JJ'), ('shini', 'NN'), ('without', 'IN'), ('extra', 'JJ'), ('weight', 'NN'), ('realli', 'NN'), ('love', 'VB'), ('condition', 'NN'), ('although', 'IN'), ('receiv', 'NN'), ('sampl', 'NN'), ('oili', 'IN'), ('hair', 'NN'), ('definit', 'JJ'), ('repurchase', 'NN'), ('i', 'NN'), ('receiv', 'VBP'), ('product', 'NN'), ('freecomplimentari', 'JJ'), ('test', 'NN'), ('purpose', 'JJ'), ('opinion', 'NN'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
1527,the conditioner - just like the shampoo leaves my hair smelling amazing and feeing incredibly soft. it lost a star on my end because the product really pushes that it leaves your hair not oily for 48 hours. i didn't find that to be the case for me. my hair was extra oily actually. but for the first 24 hours my hair felt and looked amazing. (i received this product free for testing products from influenster but all opinions are my own) this review was collected as part of a promotion.,"[('condition', 'NN'), ('like', 'IN'), ('shampoo', 'NN'), ('leav', 'VBP'), ('hair', 'NN'), ('smell', 'NN'), ('amaz', 'IN'), ('fee', 'NN'), ('incred', 'VBN'), ('soft', 'JJ'), ('lost', 'VBN'), ('star', 'JJ'), ('end', 'NN'), ('product', 'NN'), ('realli', 'NN'), ('push', 'NN'), ('leav', 'NN'), ('hair', 'NN'), ('oili', 'IN'), ('hour', 'NN'), ('find', 'VBP'), ('case', 'NN'), ('me', 'PRP'), ('hair', 'VBP'), ('extra', 'JJ'), ('oili', 'NN'), ('actually', 'RB'), ('first', 'JJ'), ('hour', 'NN'), ('hair', 'NN'), ('felt', 'VBD'), ('look', 'RBR'), ('amazing', 'JJ'), ('i', 'NN'), ('receiv', 'VBP'), ('product', 'NN'), ('free', 'JJ'), ('test', 'NN'), ('product', 'NN'), ('influenst', 'JJ'), ('opinion', 'NN'), ('own', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
1528,influencer sent me this product about a month ago and so far it has worked really well. i paired it with it respective shampoo as well as the pre poo clay mask. my hair loved it! my curls we light and airy as well as defined and moisturized this review was collected as part of a promotion.,"[('influenc', 'JJ'), ('sent', 'VBD'), ('product', 'NN'), ('month', 'NN'), ('ago', 'RB'), ('far', 'RB'), ('work', 'NN'), ('realli', 'RB'), ('well', 'RB'), ('pair', 'JJ'), ('respect', 'NN'), ('shampoo', 'NN'), ('well', 'RB'), ('pre', 'RB'), ('poo', 'JJ'), ('clay', 'NN'), ('mask', 'NN'), ('hair', 'NN'), ('love', 'IN'), ('it', 'PRP'), ('curl', 'VBZ'), ('light', 'JJ'), ('airi', 'RB'), ('well', 'RB'), ('defin', 'JJ'), ('moistur', 'NNS'), ('review', 'VBP'), ('collect', 'JJ'), ('part', 'NN'), ('promotion', 'NN')]"
1529,"i received this product free from influenster for trial purposes. i noticed a difference in my oily roots and dry ends in only a matter of a few washes. the shampoo is silky and the conditioner was a little more thick with less lather than i typically prefer. overall, i would definitely recommended this product! this review was collected as part of a promotion.","[('receiv', 'JJ'), ('product', 'NN'), ('free', 'JJ'), ('influenst', 'JJ'), ('trial', 'NN'), ('purpose', 'NN'), ('notic', 'JJ'), ('differ', 'NN'), ('oili', 'JJ'), ('root', 'NN'), ('dri', 'JJ'), ('end', 'NN'), ('matter', 'NN'), ('wash', 'NN'), ('shampoo', 'NN'), ('silki', 'JJ'), ('condition', 'NN'), ('littl', 'NN'), ('thick', 'JJ'), ('le', 'NN'), ('lather', 'RBR'), ('typic', 'NN'), ('prefer', 'VBP'), ('overall', 'JJ'), ('would', 'MD'), ('definit', 'VB'), ('recommend', 'VB'), ('product', 'NN'), ('review', 'NN'), ('collect', 'JJ'), ('part', 'NN'), ('promotion', 'NN')]"
1530,"i love the smell of this product. i used this conditioner in conjunction with the whole system (mask and shampoo), and although there is nothing i particularly disliked about the product, i also noted nothing particularly special it did for my hair. the conditioner definitely moisturizef well though! my hair became oily in about the same amount of time as it did when using my routine hair product. i received these products complimentary via influenster and l'oreal and all opinions shared are my own. this review was collected as part of a promotion.","[('love', 'NN'), ('smell', 'NN'), ('product', 'NN'), ('use', 'NN'), ('condition', 'NN'), ('conjunct', 'JJ'), ('whole', 'JJ'), ('system', 'NN'), ('mask', 'NN'), ('shampoo', 'NN'), ('although', 'IN'), ('noth', 'DT'), ('particularli', 'JJ'), ('dislik', 'NN'), ('product', 'NN'), ('also', 'RB'), ('note', 'VBP'), ('noth', 'DT'), ('particularli', 'VBP'), ('special', 'JJ'), ('hair', 'NN'), ('condition', 'NN'), ('definit', 'NN'), ('moisturizef', 'NN'), ('well', 'RB'), ('though', 'IN'), ('hair', 'NN'), ('becam', 'VBP'), ('oili', 'NN'), ('amount', 'NN'), ('time', 'NN'), ('use', 'NN'), ('routin', 'JJ'), ('hair', 'NN'), ('product', 'NN'), ('receiv', 'NN'), ('product', 'NN'), ('complimentari', 'NN'), ('via', 'IN'), ('influenst', 'JJ'), ('loreal', 'JJ'), ('opinion', 'NN'), ('share', 'NN'), ('own', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
1531,"definitely lives up to expectations in the product description. i used this in conjunction with the pre-shampoo and shampoo so far and my hair has felt really light and strong as well as smelling great. i definitely recommending the entire clay range together! p.s. i received this as a free sample for testing purposes, but all opinions are on my own. this review was collected as part of a promotion.","[('definit', 'NN'), ('live', 'JJ'), ('expect', 'JJ'), ('product', 'NN'), ('description', 'NN'), ('use', 'NN'), ('conjunct', 'JJ'), ('preshampoo', 'NN'), ('shampoo', 'NN'), ('far', 'RB'), ('hair', 'JJ'), ('felt', 'VBD'), ('realli', 'JJ'), ('light', 'NN'), ('strong', 'JJ'), ('well', 'RB'), ('smell', 'RB'), ('great', 'JJ'), ('definit', 'JJ'), ('recommend', 'NN'), ('entir', 'NN'), ('clay', 'NN'), ('rang', 'NN'), ('together', 'RB'), ('p', 'JJ'), ('receiv', 'NNS'), ('free', 'JJ'), ('sampl', 'JJ'), ('test', 'NN'), ('purpose', 'JJ'), ('opinion', 'NN'), ('own', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
1532,i received this from influenster for free but all opinions are my own. this product did what most conditioners do. hydrated till i need to condition it again after the next wash. did smell amazing tho! this review was collected as part of a promotion.,"[('receiv', 'NN'), ('influenst', 'NNS'), ('free', 'JJ'), ('opinion', 'NN'), ('own', 'JJ'), ('product', 'NN'), ('condition', 'NN'), ('do', 'VBP'), ('hydrat', 'VB'), ('till', 'VB'), ('need', 'VB'), ('condit', 'NN'), ('next', 'JJ'), ('wash', 'NN'), ('smell', 'NN'), ('amaz', 'IN'), ('tho', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
1533,i received this from influenster for free for testing purposes only. i can't really use conditioner much cause they all seem to weigh my hair down and make it greasy. i can honestly say that while it took a bit to get it out of my hair the end results were amazing! my hair lasted two days without washing it again. love it! this review was collected as part of a promotion.,"[('receiv', 'NN'), ('influenst', 'NNS'), ('free', 'JJ'), ('test', 'NN'), ('purpos', 'NN'), ('only', 'RB'), ('cant', 'JJ'), ('realli', 'NN'), ('use', 'NN'), ('condition', 'NN'), ('much', 'JJ'), ('caus', 'NN'), ('seem', 'VBP'), ('weigh', 'JJ'), ('hair', 'NN'), ('make', 'VBP'), ('greasy', 'JJ'), ('honestli', 'NNS'), ('say', 'VBP'), ('took', 'VBD'), ('bit', 'NN'), ('get', 'VB'), ('hair', 'JJ'), ('end', 'NN'), ('result', 'NN'), ('amazing', 'VBG'), ('hair', 'NN'), ('last', 'JJ'), ('two', 'CD'), ('day', 'NN'), ('without', 'IN'), ('wash', 'NN'), ('again', 'RB'), ('love', 'VB'), ('it', 'PRP'), ('review', 'VB'), ('collect', 'JJ'), ('part', 'NN'), ('promotion', 'NN')]"
1534,i received this product to test for free. thanks influenster! the product does smell very good. overall it is very good. leaves my hair soft! this review was collected as part of a promotion.,"[('receiv', 'JJ'), ('product', 'NN'), ('test', 'NN'), ('free', 'JJ'), ('thank', 'NN'), ('influenster', 'NN'), ('product', 'NN'), ('smell', 'RB'), ('good', 'JJ'), ('overal', 'JJ'), ('good', 'JJ'), ('leav', 'NN'), ('hair', 'NN'), ('soft', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
1535,"i was very excited when influenster sent me this product to try (free of charge). i tried it as part of a 3-step system that includes the shampoo and conditioner and i have to say that it seemed to work for my hair. i went from shampooing my hair every other day, to doing it only twice a week. the first time i used the system my hair did not get oily until the end of the 3rd day, which was amazing, but as i used it, i saw that my hair got used to it and my hair started getting oily by the 2nd day. this conditioner was incredibly moisturizing to the point that i thought i was putting a mask on my hair (and not to mention how great it smells!) overall, i do recommend you try it if you have dry ends and very oily roots. i know how frustrating it is (and not to mention damaging!) to have to wash you hair every day or every other day. give it a try. disclaimer: i received this product free of charge and all my opinions are my own without bias. this review was collected as part of a promotion.","[('excit', 'NN'), ('influenst', 'NN'), ('sent', 'VBD'), ('product', 'NN'), ('tri', 'NN'), ('free', 'JJ'), ('charge', 'NN'), ('tri', 'JJ'), ('part', 'NN'), ('3step', 'CD'), ('system', 'NN'), ('includ', 'JJ'), ('shampoo', 'JJ'), ('condition', 'NN'), ('say', 'VBP'), ('seem', 'VBP'), ('work', 'NN'), ('hair', 'NN'), ('went', 'VBD'), ('shampoo', 'JJ'), ('hair', 'NN'), ('everi', 'JJ'), ('day', 'NN'), ('twice', 'RB'), ('week', 'NN'), ('first', 'JJ'), ('time', 'NN'), ('use', 'NN'), ('system', 'NN'), ('hair', 'NN'), ('get', 'VB'), ('oili', 'JJ'), ('end', 'NN'), ('3rd', 'CD'), ('day', 'NN'), ('amazing', 'VBG'), ('use', 'NN'), ('it', 'PRP'), ('saw', 'VBD'), ('hair', 'NN'), ('got', 'VBD'), ('use', 'RB'), ('hair', 'JJ'), ('start', 'VBP'), ('get', 'VB'), ('oili', 'JJ'), ('2nd', 'CD'), ('day', 'NN'), ('condition', 'NN'), ('incred', 'VBD'), ('moistur', 'JJ'), ('point', 'NN'), ('thought', 'VBD'), ('put', 'VBN'), ('mask', 'JJ'), ('hair', 'NN'), ('and', 'CC'), ('mention', 'NN'), ('great', 'JJ'), ('smell', 'NN'), ('overall', 'JJ'), ('recommend', 'NN'), ('tri', 'NN'), ('dri', 'JJ'), ('end', 'NN'), ('oili', 'NN'), ('root', 'NN'), ('know', 'VBP'), ('frustrat', 'NN'), ('and', 'CC'), ('mention', 'NN'), ('damaging', 'NN'), ('wash', 'NN'), ('hair', 'NN'), ('everi', 'JJ'), ('day', 'NN'), ('everi', 'VBD'), ('day', 'NN'), ('give', 'VB'), ('try', 'NN'), ('disclaimer', 'NN'), ('receiv', 'VB'), ('product', 'NN'), ('free', 'JJ'), ('charg', 'JJ'), ('opinion', 'NN'), ('without', 'IN'), ('bias', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
1536,i received this product free for testing but i'm so glad i did. i loved it and loved the way it made my hair shine afterwards! it didn't leave it feeling oily or dry. loving my fabulous new hair! this review was collected as part of a promotion.,"[('receiv', 'JJ'), ('product', 'NN'), ('free', 'JJ'), ('test', 'NN'), ('im', 'NN'), ('glad', 'NN'), ('did', 'VBD'), ('love', 'VB'), ('love', 'VB'), ('way', 'NN'), ('made', 'VBN'), ('hair', 'NN'), ('shine', 'JJ'), ('afterwards', 'NNS'), ('leav', 'VBP'), ('feel', 'VB'), ('oili', 'JJ'), ('dry', 'JJ'), ('love', 'NN'), ('fabul', 'VBD'), ('new', 'JJ'), ('hair', 'NN'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
1537,"i started using this conditioner along with the pre-shampoo clay mask, and it has made my hair super soft and shiny within two uses! i've noticed a difference in how long it takes for my next wash, and it's amazing. i received this product free for testing purposes. this review was collected as part of a promotion.","[('start', 'NN'), ('use', 'NN'), ('condition', 'NN'), ('along', 'IN'), ('preshampoo', 'JJ'), ('clay', 'NN'), ('mask', 'NN'), ('made', 'VBD'), ('hair', 'JJ'), ('super', 'JJ'), ('soft', 'JJ'), ('shini', 'NNS'), ('within', 'IN'), ('two', 'CD'), ('us', 'PRP'), ('iv', 'VBP'), ('notic', 'JJ'), ('differ', 'NN'), ('long', 'RB'), ('take', 'VBP'), ('next', 'JJ'), ('wash', 'NN'), ('amazing', 'VBG'), ('receiv', 'JJ'), ('product', 'NN'), ('free', 'JJ'), ('test', 'NN'), ('purpose', 'NN'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
1538,"i received this product for free as part of influenster's campaign to test the hair expert extraordinary clay mask, shampoo, and conditioner. overall, i really liked the product. the shampoo smells wonderful and leaves my hair soft and light. the conditioner is smoothing. as seen in the top before photos, my roots were greasy and my ends were dry and brittle. the below after photos show how light and fluffy my hair turned out to be. the roots weren't greasy and the ends felt nourished. this review was collected as part of a promotion.","[('receiv', 'JJ'), ('product', 'NN'), ('free', 'JJ'), ('part', 'NN'), ('influenster', 'NN'), ('campaign', 'NN'), ('test', 'NN'), ('hair', 'NN'), ('expert', 'NN'), ('extraordinari', 'JJ'), ('clay', 'NN'), ('mask', 'NN'), ('shampoo', 'NN'), ('conditioner', 'NN'), ('overall', 'JJ'), ('realli', 'NN'), ('like', 'IN'), ('product', 'NN'), ('shampoo', 'NN'), ('smell', 'NN'), ('wonder', 'VBP'), ('leav', 'JJ'), ('hair', 'NN'), ('soft', 'JJ'), ('light', 'JJ'), ('condition', 'NN'), ('smoothing', 'VBG'), ('seen', 'VBN'), ('top', 'JJ'), ('photo', 'NN'), ('root', 'NN'), ('greasi', 'JJ'), ('end', 'NN'), ('dri', 'NN'), ('brittle', 'JJ'), ('photo', 'NN'), ('show', 'NN'), ('light', 'JJ'), ('fluffi', 'JJ'), ('hair', 'NN'), ('turn', 'VBP'), ('be', 'VB'), ('root', 'VBN'), ('greasi', 'JJ'), ('end', 'NN'), ('felt', 'VBD'), ('nourished', 'JJ'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
1539,"i started using this conditioner along with the pre-shampoo clay mask, and it has definitely helped my hair and made it less oily. i've noticed a difference in the roots especially and can go a bit longer between washes. i've used this on it's own without the mask and it still does a great job with oil while not making my hair super dry. i would recommended being careful with the amount of conditioner you use while in conjunction with the clay mask, so your hair isn't left greasy or stiff, which i've noticed when the clay mask hasn't been fully washed out. i received this product free for testing purposes. this review was collected as part of a promotion.","[('start', 'NN'), ('use', 'NN'), ('condition', 'NN'), ('along', 'IN'), ('preshampoo', 'JJ'), ('clay', 'NN'), ('mask', 'NN'), ('definit', 'NN'), ('help', 'NN'), ('hair', 'NN'), ('made', 'VBD'), ('le', 'JJ'), ('oily', 'RB'), ('iv', 'VBZ'), ('notic', 'JJ'), ('differ', 'NN'), ('root', 'NN'), ('especi', 'NN'), ('go', 'VBP'), ('bit', 'RB'), ('longer', 'RB'), ('wash', 'VBP'), ('iv', 'NNS'), ('use', 'VBP'), ('without', 'IN'), ('mask', 'NN'), ('still', 'RB'), ('great', 'JJ'), ('job', 'NN'), ('oil', 'NN'), ('make', 'VBP'), ('hair', 'NN'), ('super', 'JJ'), ('dry', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('care', 'NN'), ('amount', 'NN'), ('condition', 'NN'), ('use', 'NN'), ('conjunct', 'JJ'), ('clay', 'NN'), ('mask', 'NN'), ('hair', 'NN'), ('left', 'VBD'), ('greasi', 'JJ'), ('stiff', 'JJ'), ('iv', 'NN'), ('notic', 'JJ'), ('clay', 'NN'), ('mask', 'NN'), ('fulli', 'NN'), ('wash', 'NN'), ('out', 'IN'), ('receiv', 'JJ'), ('product', 'NN'), ('free', 'JJ'), ('test', 'NN'), ('purpose', 'NN'), ('review', 'NN'), ('collect', 'VBP'), ('part', 'NN'), ('promotion', 'NN')]"
